Year,Month,Day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG,AQI,NowCast,Raw
0,0,0.466667,0.370787,0.396648,0.201058,0.748988,0.372881,0,0.211538,0.040698,0.029907,0,0.045455,0,0,1,0.956273,0.264566,78.47
0,0,0.5,0.258427,0.430168,0.248677,0.732794,0.576271,0,0.115385,0.063953,0.029907,0,0.045455,0,0,1,0.781366,0.264566,78.47
0,0,0.533333,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.843098,0.264566,78.47
0,0,0.566667,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.778794,0.264566,78.47
0,0,0.6,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.737639,0.264566,78.47
0,0,0.633333,0.252809,0.217877,0.333333,0.82996,0.661017,0.004858,0.211538,0.267442,0.065421,0,0.045455,0,0,1,0.256645,0.264566,78.47
0,0,0.666667,0.241573,0.212291,0.285714,0.882591,0.661017,0,0.211538,0.203488,0.099065,0,0.045455,0,0,1,0.254073,0.264566,78.47
0,0,0.7,0.151685,0.061453,0.243386,0.947368,0.677966,0,0.211538,0.517442,0.306542,0,0.045455,0,0,1,0.359531,0.264566,78.47
0,0,0.733333,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.328665,0.264566,78.47
0,0,0.766667,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.459846,0.264566,78.47
0,0,0.8,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.778794,0.264566,78.47
0,0,0.833333,0.089888,0.178771,0,0.850202,0.389831,0,0.211538,0.063953,0.029907,0,0.045455,0,0,1,0.765933,0.264566,78.47
0,0,0.866667,0.331461,0.340782,0.349206,0.809717,0.20339,0,0.288462,0.063953,0.029907,0,0.045455,0,0,1,0.94084,0.264566,78.47
0,0,0.9,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.765933,0.264566,78.47
0,0,0.933333,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,0.711918,0.264566,78.47
0,0,0.966667,0.213483,0.307263,0.169312,0.797571,0.59322,0,0.192308,0.052326,0.065421,0,0.045455,0,0,1,0.981995,0.264566,78.47
0,0,1,0.297753,0.329609,0.216931,0.854251,0.464407,0.004858,0.230769,0.098837,0.059813,0,0.045455,0,0,1,1,0.264566,78.47
0,0.090909,0,0.398876,0.50838,0.402116,0.801619,0.627119,0,0.096154,0.034884,0.029907,0,0.090909,0,0,0.727273,0.609031,0.264566,78.47
0,0.090909,0.033333,0.421348,0.536313,0.349206,0.854251,0.559322,0,0.153846,0.110465,0.065421,0,0.090909,0,0,0.727273,0.768505,0.264566,78.47
0,0.090909,0.066667,0.52809,0.497207,0.391534,0.809717,0.186441,0,0.307692,0.110465,0.065421,0,0.090909,0,0,0.727273,0.709346,0.264566,78.47
0,0.090909,0.1,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.526722,0.264566,78.47
0,0.090909,0.133333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.601315,0.264566,78.47
0,0.090909,0.166667,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.814804,0.264566,78.47
0,0.090909,0.2,0.438202,0.530726,0.179894,0.825911,0.271186,0,0.288462,0.034884,0.050467,0,0.090909,0,0,0.727273,0.922835,0.264566,78.47
0,0.090909,0.233333,0.404494,0.569832,0.285714,0.797571,0.423729,0,0.346154,0.034884,0.050467,0,0.090909,0,0,0.727273,0.94084,0.264566,78.47
0,0.090909,0.266667,0.539326,0.480447,0.444444,0.736842,0.508475,0.000888,0.211538,0.034884,0.029907,0,0.090909,0,0,0.727273,0.668191,0.264566,78.47
0,0.090909,0.3,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.624464,0.264566,78.47
0,0.090909,0.333333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.58331,0.264566,78.47
0,0.090909,0.366667,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.503572,0.264566,78.47
0,0.090909,0.4,0.623596,0.564246,0.47619,0.797571,0.169492,0,0.365385,0.052326,0.029907,0,0.090909,0,0,0.727273,0.609031,0.264566,78.47
0,0.090909,0.433333,0.561798,0.541899,0.455026,0.789474,0.372881,0,0.211538,0.034884,0.029907,0,0.090909,0,0,0.727273,0.737639,0.264566,78.47
0,0.090909,0.466667,0.617978,0.653631,0.497354,0.842105,0.491525,0,0.192308,0.034884,0.029907,0,0.090909,0,0,0.727273,0.848242,0.264566,78.47
0,0.090909,0.5,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.935696,0.264566,78.47
0,0.090909,0.533333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.979423,0.264566,78.47
0,0.090909,0.566667,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.86882,0.264566,78.47
0,0.090909,0.6,0.674157,0.821229,0.613757,0.728745,0.40678,0,0.403846,0.110465,0.065421,0,0.090909,0,0,0.727273,0.506145,0.264566,78.47
0,0.090909,0.633333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.266933,0.264566,78.47
0,0.090909,0.666667,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.202629,0.264566,78.47
0,0.090909,0.7,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.737639,0.264566,78.47
0,0.090909,0.733333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.591026,0.264566,78.47
0,0.090909,0.766667,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.600337,0.264566,78.47
0,0.090909,0.8,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.153758,0.264566,78.47
0,0.090909,0.833333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.279794,0.264566,78.47
0,0.090909,0.866667,0.629213,0.687151,0.624339,0.874494,0.372881,0,0.461538,0.040698,0.029907,0,0.090909,0,0,0.727273,0.467562,0.264566,78.47
0,0.090909,0.9,0.702247,0.692737,0.550265,0.874494,0.288136,0,0.403846,0.040698,0.029907,0,0.090909,0,0,0.727273,0.621892,0.264566,78.47
0,0.090909,0.933333,0.533708,0.581006,0.428571,0.801619,0.372881,0.007087,0.307692,0.069767,0.050467,0,0.090909,0,0,0.727273,0.699057,0.264566,78.47
0,0.181818,0,0.617978,0.73743,0.513228,0.797571,0.355932,0,0.365385,0.023256,0.029907,0,0.363636,0,0.384615,0.090909,0.216991,0.133515,89.875
0,0.181818,0.033333,0.651685,0.731844,0.603175,0.825911,0.355932,0,0.596154,0.087209,0.029907,0,0.363636,0,0.384615,0.090909,0.59542,0.580458,165.041667
0,0.181818,0.066667,0.674157,0.787709,0.592593,0.773279,0.40678,0,0.461538,0.087209,0.065421,0,0.363636,0,0.384615,0.090909,0.617819,0.615606,179.291667
0,0.181818,0.1,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.431445,0.303693,93.583333
0,0.181818,0.133333,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.482031,0.437423,122.833333
0,0.181818,0.166667,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.493498,0.453089,130.208333
0,0.181818,0.2,0.679775,0.787709,0.529101,0.647773,0.372881,0,0.5,0.127907,0.140187,0,0.363636,0,0.384615,0.090909,0.435196,0.325848,101.583333
0,0.181818,0.233333,0.674157,0.77095,0.650794,0.623482,0.355932,0,0.442308,0.174419,0.140187,0,0.363636,0,0.384615,0.090909,0.468312,0.404663,114.541667
0,0.181818,0.266667,0.837079,0.871508,0.650794,0.607287,0.271186,0,0.442308,0.116279,0.065421,0,0.363636,0,0.384615,0.090909,0.447092,0.35465,106.791667
0,0.181818,0.3,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.457059,0.37659,108.916667
0,0.181818,0.333333,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.440554,0.344444,100.541667
0,0.181818,0.366667,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.449986,0.368686,107.625
0,0.181818,0.4,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.431123,0.319902,93.208333
0,0.181818,0.433333,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.449664,0.363397,105.458333
0,0.181818,0.466667,0.719101,0.75419,0.555556,0.688259,0.237288,0,0.519231,0,0.095327,0,0.363636,0,0.384615,0.090909,0.490497,0.437295,132.541667
0,0.181818,0.5,0.741573,0.75419,0.661376,0.659919,0.237288,0,0.596154,0.087209,0.065421,0,0.363636,0,0.384615,0.090909,0.518255,0.495469,144.291667
0,0.181818,0.533333,0.657303,0.793296,0.571429,0.728745,0,0,0.615385,0.063953,0.029907,0,0.363636,0,0.384615,0.090909,0.490604,0.420557,120.416667
0,0.181818,0.566667,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.49039,0.450287,133.166667
0,0.181818,0.6,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.393827,0.238186,67.833333
0,0.181818,0.633333,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.422871,0.298548,87.666667
0,0.181818,0.666667,0.797753,0.888268,0.761905,0.489879,0.491525,0,0.596154,0.27907,0.140187,0,0.363636,0,0.384615,0.090909,0.397471,0.256368,75.208333
0,0.181818,0.7,0.820225,0.854749,0.809524,0.51417,0.254237,0,0.615385,0.215116,0.106542,0,0.363636,0,0.384615,0.090909,0.400793,0.242117,70.75
0,0.181818,0.733333,0.758427,0.832402,0.624339,0.619433,0.016949,0,0.615385,0.139535,0.106542,0,0.363636,0,0.384615,0.090909,0.413761,0.275735,82.875
0,0.181818,0.766667,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.454165,0.377505,111.416667
0,0.181818,0.8,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.485996,0.441583,131.625
0,0.181818,0.833333,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.596278,0.598625,174.625
0,0.181818,0.866667,0.803371,0.798883,0.772487,0.696356,0.559322,0,0.673077,0.255814,0.065421,0,0.363636,0,0.384615,0.090909,0.409796,0.264687,74.291667
0,0.181818,0.9,0.573034,0.575419,0.603175,0.692308,0.779661,0.001776,0.673077,0.331395,0.241121,0,0.363636,0,0.384615,0.090909,0.308624,0.152912,43.833333
0,0.181818,0.933333,0.674157,0.821229,0.560847,0.704453,0.542373,0.022114,0.5,0.267442,0.241121,0,0.363636,0,0.384615,0.090909,0.377215,0.224693,66.666667
0,0.181818,0.966667,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.401007,0.264243,77.875
0,0.181818,1,0.719101,0.793296,0.619048,0.676113,0.371186,0.100853,0.538462,0.133721,0.095327,0,0.363636,0,0.384615,0.090909,0.373678,0.222564,65.541667
0,0.272727,0,0.432584,0.452514,0.42328,0.651822,0.728814,0.01238,0.596154,0.151163,0.140187,0,0.227273,0,0.153846,0,0.327058,0.181341,54.5
0,0.272727,0.033333,0.58427,0.452514,0.550265,0.663968,0.79661,0.001776,0.615385,0,0.140187,0,0.227273,0,0.153846,0,0.376679,0.203625,60.416667
0,0.272727,0.066667,0.719101,0.703911,0.751323,0.623482,0.813559,0.015915,0.596154,0.075581,0.029907,0,0.227273,0,0.153846,0,0.366283,0.215917,61.541667
0,0.272727,0.1,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.305194,0.15011,44.5
0,0.272727,0.133333,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.306159,0.154941,2.5
0,0.272727,0.166667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.369713,0.186959,54.708333
0,0.272727,0.2,0.814607,0.787709,0.89418,0.526316,0.779661,0,0.653846,0.267442,0.065421,0,0.227273,0,0.153846,0,0.368105,0.185058,54.416667
0,0.272727,0.233333,0.921348,0.955307,0.888889,0.518219,0.59322,0,0.711538,0.255814,0.140187,0,0.227273,0,0.153846,0,0.370141,0.206784,61
0,0.272727,0.266667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.345277,0.180269,52.375
0,0.272727,0.3,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.347206,0.18886,55.791667
0,0.272727,0.333333,0.870787,0.988827,0.89418,0.37247,0.762712,0,0.711538,0.255814,0.241121,0,0.227273,0,0.153846,0,0.34935,0.187416,54.708333
0,0.272727,0.366667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.375929,0.215631,64.333333
0,0.272727,0.4,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.380859,0.214902,62.375
0,0.272727,0.433333,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.297692,0.144807,42.833333
0,0.272727,0.466667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.329201,0.161631,47.458333
0,0.272727,0.5,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.294048,0.142763,41.416667
0,0.272727,0.533333,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.287832,0.142063,42
0,0.272727,0.566667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.307659,0.152154,45.041667
0,0.272727,0.6,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.290833,0.140934,42.416667
0,0.272727,0.633333,0.91573,0.949721,0.941799,0.437247,0.542373,0,0.711538,0.401163,0.171963,0,0.227273,0,0.153846,0,0.331773,0.164032,48.125
0,0.272727,0.666667,0.91573,0.927374,0.941799,0.356275,0.576271,0,0.769231,0.465116,0.171963,0,0.227273,0,0.153846,0,0.281616,0.135988,40.041667
0,0.272727,0.7,0.94382,0.977654,0.952381,0.287449,0.559322,0,0.711538,0.377907,0.171963,0,0.227273,0,0.153846,0,0.328773,0.169363,49.5
0,0.272727,0.733333,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.311196,0.152068,44.75
0,0.272727,0.766667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.325986,0.167963,49.666667
0,0.272727,0.8,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.302515,0.147337,43.625
0,0.272727,0.833333,0.94382,0.972067,0.962963,0.522267,0.559322,0,0.769231,0.255814,0.106542,0,0.227273,0,0.153846,0,0.290512,0.140705,41.25
0,0.272727,0.866667,0.983146,1,0.952381,0.481781,0.508475,0,0.769231,0.25,0.065421,0,0.227273,0,0.153846,0,0.290512,0.14039,41.958333
0,0.272727,0.9,0.955056,0.98324,0.952381,0.417004,0.542373,0,0.711538,0.19186,0.065421,0,0.227273,0,0.153846,0,0.308517,0.150539,44.333333
0,0.272727,0.933333,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.350422,0.185744,54.416667
0,0.272727,0.966667,0.876404,0.888268,0.878307,0.45749,0.628814,0.058384,0.692308,0.255814,0.125234,0,0.227273,0,0.153846,0,0.326629,0.161845,47.916667
0,0.363636,0,0.88764,0.860335,0.78836,0.392713,0.576271,0.017256,0.711538,0.313953,0.065421,0,0.5,0,0.692308,0,0.317198,0.158572,46.958333
0,0.363636,0.033333,0.657303,0.787709,0.661376,0.477733,0.559322,0,0.653846,0.313953,0.241121,0,0.5,0,0.692308,0,0.324914,0.162431,48.291667
0,0.363636,0.066667,0.764045,0.75419,0.624339,0.51417,0.661017,0,0.673077,0.290698,0.140187,0,0.5,0,0.692308,0,0.352136,0.180083,54.583333
0,0.363636,0.1,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.287082,0.139847,40.541667
0,0.363636,0.133333,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.376358,0.214359,64.166667
0,0.363636,0.166667,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.380323,0.265987,78.666667
0,0.363636,0.2,0.685393,0.709497,0.698413,0.595142,0.677966,0.007069,0.557692,0.25,0.241121,0,0.5,0,0.692308,0,0.349671,0.210614,59.458333
0,0.363636,0.233333,0.814607,0.843575,0.666667,0.607287,0.457627,0.007522,0.711538,0.116279,0.065421,0,0.5,0,0.692308,0,0.314947,0.17358,55.458333
0,0.363636,0.266667,0.786517,0.932961,0.835979,0.566802,0.644068,0.003987,0.673077,0,0.065421,0,0.5,0,0.692308,0,0.415905,0.307152,87.583333
0,0.363636,0.3,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.422442,0.297047,88.75
0,0.363636,0.333333,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.403151,0.256939,75.541667
0,0.363636,0.366667,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.374428,0.245733,68.916667
0,0.363636,0.4,0.578652,0.73743,0.677249,0.461538,0.813559,0.05572,0.557692,0.226744,0.140187,0,0.5,0,0.692308,0,0.260825,0.12451,36.958333
0,0.363636,0.433333,0.797753,0.843575,0.656085,0.489879,0.711864,0.003535,0.615385,0.174419,0.140187,0,0.5,0,0.692308,0,0.299943,0.149324,45.125
0,0.363636,0.466667,0.898876,0.882682,0.878307,0.473684,0.644068,0,0.711538,0.139535,0.065421,0,0.5,0,0.692308,0,0.277544,0.134759,39.166667
0,0.363636,0.5,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.239711,0.111875,33.041667
0,0.363636,0.533333,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.19652,0.08609,25.416667
0,0.363636,0.566667,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.228565,0.105857,31.625
0,0.363636,0.6,0.713483,0.653631,0.730159,0.45749,0.762712,0.000435,0.653846,0.325581,0.171963,0,0.5,0,0.692308,0,0.208524,0.093093,27.583333
0,0.363636,0.633333,0.629213,0.553073,0.730159,0.323887,0.932203,0.017691,0.653846,0.075581,0.029907,0,0.5,0,0.692308,0,0.177122,0.073883,22.375
0,0.363636,0.666667,0.550562,0.340782,0.719577,0.125506,0.983051,0.110569,0.442308,0.645349,0.379439,0,0.5,0,0.692308,0,0.134467,0.050327,15.708333
0,0.363636,0.7,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.342491,0.177939,52.916667
0,0.363636,0.733333,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.295227,0.147094,44.708333
0,0.363636,0.766667,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.343455,0.195649,55.958333
0,0.363636,0.8,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.336596,0.185386,56.083333
0,0.363636,0.833333,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.360496,0.185544,53.958333
0,0.363636,0.866667,0.792135,0.776536,0.677249,0.360324,0.711864,0.006634,0.653846,0.27907,0.272897,0,0.5,0,0.692308,0,0.346563,0.200495,59
0,0.363636,0.9,0.691011,0.564246,0.777778,0.340081,0.813559,0.015044,0.615385,0.116279,0.065421,0,0.5,0,0.692308,0,0.281938,0.137089,40
0,0.363636,0.933333,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.319663,0.168806,51.333333
0,0.363636,0.966667,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.377536,0.227309,66.666667
0,0.363636,1,0.780899,0.804469,0.761905,0.433198,0.647458,0.312694,0.653846,0.22093,0.140187,0,0.5,0,0.692308,0,0.366498,0.218819,64.333333
0,0.454545,0,0.842697,0.776536,0.793651,0.417004,0.661017,0,0.711538,0.063953,0.029907,0,0.181818,0,0.230769,0,0.360925,0.202653,62.666667
0,0.454545,0.033333,0.938202,0.921788,0.825397,0.408907,0.491525,0,0.769231,0.110465,0.140187,0,0.181818,0,0.230769,0,0.393291,0.278465,78.541667
0,0.454545,0.066667,0.955056,0.955307,0.941799,0.408907,0.508475,0,0.75,0.203488,0.065421,0,0.181818,0,0.230769,0,0.328344,0.167176,49.166667
0,0.454545,0.1,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.306695,0.155227,45.458333
0,0.454545,0.133333,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.306909,0.149738,44.333333
0,0.454545,0.166667,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.297156,0.144879,42.958333
0,0.454545,0.2,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.326629,0.170979,50.916667
0,0.454545,0.233333,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.229637,0.106058,97.916667
0,0.454545,0.266667,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.213347,0.095909,13.75
0,0.454545,0.3,0.921348,0.871508,0.925926,0.388664,0.598305,0.017709,0.75,0.180233,0.071028,0,0.181818,0,0.230769,0,0.229851,0.106158,32.583333
